asset,Date,Open,High,Low,Close
NOK,2014-04-03,NA,561.6244,557.3436,559.0387
NOK,2014-04-02,NA,562.7154,559.7661,560.1495
NOK,2014-04-01,NA,563.8591,558.7092,560.1411
NOK,2014-03-31,NA,563.6718,559.1731,561.9531
NOK,2014-03-28,NA,563.0063,560.0762,560.6632
NOK,2014-03-27,NA,561.9963,558.5138,560.189
NOK,2014-03-26,NA,562.1217,557.0246,561.9963
NOK,2014-03-25,NA,557.0984,552.1428,556.9851
NOK,2014-03-24,NA,556.0475,551.3787,552.47
NOK,2014-03-21,NA,554.9018,548.4861,554.5477
NOK,2014-03-20,NA,548.7935,544.594,548.544
NOK,2014-03-19,NA,548.8811,546.5303,546.7203
NOK,2014-03-18,NA,548.0305,540.3127,546.9564
NOK,2014-03-17,NA,545.2701,539.7162,544.6275
NOK,2014-03-14,NA,543.4058,535.9956,539.7209
NOK,2014-03-13,NA,548.4382,543.3993,543.4253
NOK,2014-03-12,NA,554.3593,544.3021,546.2338
NOK,2014-03-11,NA,555.2305,552.1043,554.344
NOK,2014-03-10,NA,556.7182,551.1426,552.3965
NOK,2014-03-07,NA,559.4529,555.1765,556.7182
NOK,2014-03-06,NA,559.5764,557.0315,558.205
NOK,2014-03-05,NA,559.8278,556.0724,557.057
NOK,2014-03-04,NA,558.715,552.1065,558.5975
NOK,2014-03-03,NA,555.4959,550.7625,553.1451
NOK,2014-02-28,NA,556.2279,552.6285,555.7169
NOK,2014-02-27,NA,554.4367,549.223,552.5902
NOK,2014-02-26,NA,553.5338,550.6185,552.3341
NOK,2014-02-25,NA,557.6368,550.5602,551.4836
NOK,2014-02-24,NA,556.5204,553.1605,556.52
NOK,2014-02-21,NA,555.5664,551.3292,553.9704
NOK,2014-02-20,NA,551.3856,545.2231,551.3737
NOK,2014-02-19,NA,550.7388,546.6309,548.936
NOK,2014-02-18,NA,549.392,545.3555,548.0379
NOK,2014-02-17,NA,549.9367,547.311,548.8668
NOK,2014-02-14,NA,547.5774,544.5407,547.281
NOK,2014-02-13,NA,548.808,541.9137,544.6594
NOK,2014-02-12,NA,550.2451,546.1917,548.2144
NOK,2014-02-11,NA,550.4158,547.2534,550.4158
NOK,2014-02-10,NA,550.4515,546.2245,547.2448
NOK,2014-02-07,NA,548.6098,536.163,548.5998
NOK,2014-02-06,NA,538.7505,532.6683,537.7728
NOK,2014-02-05,NA,535.8706,531.694,532.6492
NOK,2014-02-04,NA,535.522,530.3859,534.6061
NOK,2014-02-03,NA,540.3515,534.5526,534.7063
NOK,2014-01-31,NA,541.969,533.7442,535.7275
NOK,2014-01-30,NA,541.4108,534.5371,539.9215
NOK,2014-01-29,NA,547.0322,534.6145,537.2224
NOK,2014-01-28,NA,548.1461,540.2581,543.6526
NOK,2014-01-27,NA,548.0769,540.9819,544.344
NOK,2014-01-24,NA,558.8146,548.0967,548.0967
NOK,2014-01-23,NA,563.0506,556.7202,556.7202
NOK,2014-01-22,NA,566.9455,562.0012,562.291
NOK,2014-01-21,NA,565.9097,561.437,565.1604
NOK,2014-01-20,NA,563.6502,560.8808,561.87
NOK,2014-01-17,NA,566.1009,562.5184,563.186
NOK,2014-01-16,NA,564.8286,561.4813,564.8215
NOK,2014-01-15,NA,563.0295,556.7674,562.9492
NOK,2014-01-14,NA,558.1857,553.6829,556.772
NOK,2014-01-13,NA,559.0969,556.3334,558.2783
NOK,2014-01-10,NA,560.7956,553.6375,556.5147
NOK,2014-01-09,NA,553.6262,549.9039,553.6262
NOK,2014-01-08,NA,550.2239,546.2722,550.2239
NOK,2014-01-07,NA,547.0384,543.9027,547.0384
NOK,2014-01-06,NA,549.2978,545.4393,546.5939
NOK,2014-01-03,NA,548.5518,544.6095,547.7863
NOK,2014-01-02,NA,550.6781,546.3674,546.9325
NOK,2013-12-30,NA,551.7048,548.4266,548.8636
NOK,2013-12-27,NA,549.7425,544.2608,549.7024
NOK,2013-12-23,NA,544.7751,537.3037,544.245
NOK,2013-12-20,NA,537.2662,531.0955,537.2662
NOK,2013-12-19,NA,533.5962,527.9233,531.531
NOK,2013-12-18,NA,531.494,526.9842,527.9191
NOK,2013-12-17,NA,531.0872,527.9532,530.6026
NOK,2013-12-16,NA,531.0174,526.8741,530.6311
NOK,2013-12-13,NA,528.9784,525.327,527.6754
NOK,2013-12-12,NA,530.4073,524.229,525.3238
NOK,2013-12-11,NA,534.8166,530.2726,530.2726
NOK,2013-12-10,NA,537.2268,532.4032,533.6918
NOK,2013-12-09,NA,536.4735,532.2125,534.1622
NOK,2013-12-06,NA,534.7124,530.5937,532.2309
NOK,2013-12-05,NA,534.0974,530.3765,533.4419
NOK,2013-12-04,NA,538.7862,532.2653,533.9778
NOK,2013-12-03,NA,543.4531,537.1817,538.0661
NOK,2013-12-02,NA,543.2191,540.6348,542.3678
NOK,2013-11-29,NA,545.3685,542.7832,542.7862
NOK,2013-11-28,NA,544.4258,541.0466,543.6097
NOK,2013-11-27,NA,541.9869,537.5777,541.5323
NOK,2013-11-26,NA,540.9677,537.442,537.5083
NOK,2013-11-25,NA,541.971,538.0881,538.6104
NOK,2013-11-22,NA,541.5891,536.8501,538.8187
NOK,2013-11-21,NA,540.5452,536.8082,536.8082
NOK,2013-11-20,NA,543.7672,538.9699,540.5452
NOK,2013-11-19,NA,544.7554,542.1469,543.1105
NOK,2013-11-18,NA,546.1311,543.9611,544.6902
NOK,2013-11-15,NA,543.9671,539.3905,543.7354
NOK,2013-11-14,NA,540.7263,535.201,539.3878
NOK,2013-11-13,NA,536.7182,532.7961,535.1785
NOK,2013-11-12,NA,542.3291,536.2321,536.7272
NOK,2013-11-11,NA,542.4317,537.9223,542.3432
NOK,2013-11-08,NA,539.502,534.0019,537.9771
NOK,2013-11-07,NA,543.3161,539.144,539.5268
NOK,2013-11-06,NA,542.8752,533.9118,542.8752
NOK,2013-11-05,NA,538.629,533.3029,534.275
NOK,2013-11-04,NA,537.9085,535.0085,536.7329
NOK,2013-11-01,NA,535.8296,531.2908,534.9759
NOK,2013-10-31,NA,536.0907,529.63,532.3333
NOK,2013-10-30,NA,541.0034,535.0097,536.0486
NOK,2013-10-29,NA,538.5228,534.217,537.632
NOK,2013-10-28,NA,539.5435,534.2346,534.2346
NOK,2013-10-25,NA,537.5873,530.8821,537.5771
NOK,2013-10-24,NA,532.916,527.1988,532.916
NOK,2013-10-23,NA,528.8953,526.3254,527.6246
NOK,2013-10-22,NA,528.9447,524.0624,528.6931
NOK,2013-10-21,NA,525.0734,519.422,525.03510000000006
NOK,2013-10-18,NA,519.5229,514.1161,519.4131
NOK,2013-10-17,NA,514.4198,511.595,514.0877
NOK,2013-10-16,NA,513.0093,510.5558,512.9773
NOK,2013-10-15,NA,512.947,506.9452,512.7285
NOK,2013-10-14,NA,507.8678,505.0507,507.0103
NOK,2013-10-11,NA,506.0637,502.864,505.0521
NOK,2013-10-10,NA,504.5511,497.3517,504.5236
NOK,2013-10-09,NA,498.4033,494.6189,497.2848
NOK,2013-10-08,NA,504.6613,498.1115,498.267
NOK,2013-10-07,NA,507.5077,503.3604,504.308
NOK,2013-10-04,NA,508.7955,506.3427,507.4598
NOK,2013-10-03,NA,508.8085,504.6243,508.6921
NOK,2013-10-02,NA,504.9507,502.1408,504.6559
NOK,2013-10-01,NA,504.403,501.586,503.3347
NOK,2013-09-30,NA,508.1511,501.7392,501.7601
NOK,2013-09-27,NA,511.2744,507.8542,508.1511
NOK,2013-09-26,NA,512.6665,509.1873,509.972
NOK,2013-09-25,NA,511.5799,507.7823,510.4419
NOK,2013-09-24,NA,510.2667,508.4393,508.7407
NOK,2013-09-23,NA,512.086,508.8473,508.9891
NOK,2013-09-20,NA,512.2524,509.0282,511.3016
NOK,2013-09-19,NA,511.8362,506.374,509.9819
NOK,2013-09-18,NA,507.2484,504.6138,506.3202
NOK,2013-09-17,NA,506.449,503.6022,505.9592
NOK,2013-09-16,NA,509.0846,505.2346,506.5545
NOK,2013-09-13,NA,507.0324,504.8791,506.3839
NOK,2013-09-12,NA,508.0972,505.7265,505.7265
NOK,2013-09-11,NA,508.7002,504.3442,508.0691
NOK,2013-09-10,NA,506.4574,503.4233,504.996
NOK,2013-09-09,NA,504.7561,502.3414,503.4037
NOK,2013-09-06,NA,504.2187,500.9027,502.8026
NOK,2013-09-05,NA,503.6472,500.7784,503.047
NOK,2013-09-04,NA,503.8081,500.8448,503.1223
NOK,2013-09-03,NA,504.6777,501.1926,503.3831
NOK,2013-09-02,NA,503.5822,496.7737,502.9657
NOK,2013-08-30,NA,502.9068,496.6995,496.7849
NOK,2013-08-29,NA,502.898,499.9997,502.0077
NOK,2013-08-28,NA,500.8243,495.3187,500.4413
NOK,2013-08-27,NA,500.8004,495.9921,496.7846
NOK,2013-08-26,NA,503.3572,499.5706,500.7996
NOK,2013-08-23,NA,502.5563,500.5486,501.2401
NOK,2013-08-22,NA,502.6985,497.386,502.0976
NOK,2013-08-21,NA,499.8003,497.3837,498.2521
NOK,2013-08-20,NA,503.38,497.1698,498.2555
NOK,2013-08-19,NA,503.5779,500.6959,503.5083
NOK,2013-08-16,NA,501.9754,499.4564,501.6691
NOK,2013-08-15,NA,504.0087,498.4216,499.8019
NOK,2013-08-14,NA,503.5458,500.8448,503.5277
NOK,2013-08-13,NA,501.4814,499.6148,500.3644
NOK,2013-08-12,NA,502.1732,498.293,500.067
NOK,2013-08-09,NA,502.225,499.4891,500.5126
NOK,2013-08-08,NA,499.6032,494.4406,499.4581
NOK,2013-08-07,NA,495.3994,491.3775,494.567
NOK,2013-08-06,NA,497.2259,493.4977,494.0267
NOK,2013-08-05,NA,499.889,496.4658,497.1849
NOK,2013-08-02,NA,499.4541,495.6617,497.2925
NOK,2013-08-01,NA,497.7708,493.6134,497.7708
NOK,2013-07-31,NA,496.4351,493.4572,495.365
NOK,2013-07-30,NA,495.8911,491.8617,493.456
NOK,2013-07-29,NA,495.2226,491.8643,494.2548
NOK,2013-07-26,NA,497.2887,493.7472,494.2154
NOK,2013-07-25,NA,498.979,494.6016,496.1578
